book_id,book_title,category_id,author,book_copies,book_pub,publisher_name,isbn,copyright_year,date_receive,date_added,status,class,pages,p_price,nbook_issued,nlost,ndamage,bill_date
4937,Chitra Kathayein: Baba Saheb Ambedkar,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4938,Chitra Kathayein: Rana Sanga,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4939,Chitra Kathayein: Ravana,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4940,Chitra Kathayein: Rama,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4941,Chitra Kathayein: Krishna and Rukmini,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4942,Chitra Kathayein: Urvashi,,K.S. Kohli,,,"Rohan Book Comp.,Delhi",,2001,,,,,24,30,,,,16-02-2002
4943,Pooh and the Storm that Sparkled,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4944,Pooh's Hero Party,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4945,Pooh's Gets Stuck,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4946,Rabbit Gets Lost,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4947,Eeyore Finds Friends,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4948,Pooh's Honey Tree,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4949,Happy Birthday Eeyore,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4950,"Bounce Tiger,Bounce",,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,40,48,,,,16-02-2002
4951,Tigers Hate to Lose,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4952,The Giving Bear,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4953,Pooh's Pumpkin,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4954,Pooh's Surprise Basket,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4955,Pooh's Easter Egg Hunt,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4956,Pooh's Best Friend,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4957,Tiger's Family Tree,,A.A. Milne,,,"Egmont Imagination Ltd.,Bombay",,2000,,,,,24,48,,,,16-02-2002
4958,Limca Book of Records-2002,,V.G. Communications Ltd.,,,"Ajanta Offset & Packaging Ltd.,India",,2002,,,,,357,425,,,,16-02-2002
4959,Sunrise G.K. Quiz Book-1,,Retu Gupta,,,"Sunrise Pub.,Delhi",,2001,,,,,284,50,,,,16-02-2002
4960,Sunrise G.K. Quiz Book-2,,Retu Gupta,,,"Sunrise Pub.,Delhi",,2001,,,,,284,50,,,,16-02-2002
4961,A Complete Book of School Essays,,Shashi Jain,,,"Goodwill Pub.,New Delhi",,2000,,,,,447,50,,,,16-02-2002
4962,Essays and Letters for Primary Class,,Dorren de Castro,,,"Sunrise Pub.,Delhi",,2000,,,,,98,25,,,,16-02-2002
4963,Junior School Essays,,Arvind Nanda,,,"Mini Book,Meerut",,2000,,,,,104,35,,,,16-02-2002
4964,Modern's Pocket Book of Quotations,,"M.B.D.,Pub.",,,"M.B.D.,Delhi",,,,,,,466,85,,,,20-02-2002
4965,"Mini Modern School Essay,Letters & Short Stories",,"H.C. Gulati,Ed.",,,"Mini Book,Meerut",,1999,,,,,230,40,,,,20-02-2002
4966,Essays & Letters for Junior Classes,,Dorren de Castro,,,"Sunrise Pub.,Delhi",,2000,,,,,208,25,,,,20-02-2002
4967,Effective Comprehension,,H.S. Bhatia,,,"D.S.,Delhi",,2002,,,,,314,75,,,,20-02-2002
4968,Essays and Articles,,Vimal Kaul,,,"D.S.,Delhi",,2002,,,,,278,60,,,,20-02-2002
4969,Advanced Essays ,,R.K. Malhotra,,,"Varun Publishing,Delhi",,2001,,,,,288,75,,,,20-02-2002
4970,Ek Katora Gangajal-1,,Sarla Bhatnagar,,,"Adhunik Prakashan,Delhi",,2001,,,,,144,150,,,,20-02-2002
4971,Ek Katora Gangajal-2,,Sarla Bhatnagar,,,"Adhunik Prakashan,Delhi",,2001,,,,,118,125,,,,20-02-2002
4972,Saraswati Vandana Shatak,,Mayaram 'Patang',,,"Gyaan Ganga,Delhi",,2001,,,,,171,150,,,,20-02-2002
4973,Children's Illustrated Library of Knowledge: History,,Nicholas Harris & others,,,"Pentagon Press,U.K.",,2002,,,,,64,299,,,,20-02-2002
4974,Children's Illustrated Library of Knowledge: Earth,,Nicholas Harris & others,,,"Pentagon Press,U.K.",,2002,,,,,64,299,,,,20-02-2002
4975,Children's Illustrated Library of Knowledge: The Living Food,,Nicholas Harris & others,,,"Pentagon Press,U.K.",,2002,,,,,64,299,,,,20-02-2002
4976,Children's Illustrated Library of Knowledge: Science,,Nicholas Harris & others,,,"Pentagon Press,U.K.",,2002,,,,,64,299,,,,20-02-2002
4977,Children's Illustrated Library of Knowledge: Our World,,Nicholas Harris & others,,,"Pentagon Press,U.K.",,2002,,,,,64,299,,,,20-02-2002
4978,Candid English Conversation Practice-1,,T. Balasubramanian,,,"Evergreen,New Delhi",,,,,,,28,25,,,,23-04-2002
4979,Candid English Conversation Practice-2,,T. Balasubramanian,,,"Evergreen,New Delhi",,,,,,,28,25,,,,23-04-2002
4980,Candid English Conversation Practice-3,,T. Balasubramanian,,,"Evergreen,New Delhi",,,,,,,40,25,,,,23-04-2002
4981,Candid English Conversation Practice-4,,T. Balasubramanian,,,"Evergreen,New Delhi",,,,,,,48,25,,,,23-04-2002
4982,Candid English Conversation Practice-5,,T. Balasubramanian,,,"Evergreen,New Delhi",,,,,,,52,25,,,,23-04-2002
4983,Tiny tot G.k. Quiz for Everyone-1,,Jasnita and D.S. Sam,,,"Tiny Tot Pub.,Delhi",,2002,,,,,104,65,,,,07-03-2002
4984,Tiny tot G.k. Quiz for Everyone-2,,Jasnita and D.S. Sam,,,"Tiny Tot Pub.,Delhi",,2002,,,,,104,65,,,,07-03-2002
4985,Tiny tot G.k. Quiz for Everyone-3,,Jasnita and D.S. Sam,,,"Tiny Tot Pub.,Delhi",,2002,,,,,104,65,,,,07-03-2002
4986,71 Science Projects,,C.L. Garg & Amit Garg,,,"Pustak Mahal,Delhi",,2001,,,,,120,60,,,,07-03-2002
4987,Book of Rules of Games & Sports,,National Council of YMCA's of India,,,"YMCA,New Delhi",,2002,,,,,768,175,,,,07-03-2002
4988,"Model School Essays,Letters,Stories & Paragraphs",,J.L. Bhatt,,,"Kumar Pub.,New Delhi",,,,,,,304,65,,,,07-03-2002
4989,The End of the World & The Thirsty Crow,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4990,The Wolf and The Dog; he Stubborn Goats,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4991,Two friends and a Bear; The Ant and The Pigeon,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4992,How the Mouse Deer Tricked the Crocodile; The Crab & the Stork,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4993,The Crow and the Fox; The Frog and ,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4994,The Hat Seller and the Monkeys; The Lion and the Mouse,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4995,The Tortoise and the Hare; Ji Luncai,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4996,The Fox and the Grapes; A Town Mouse and a Country Mouse,,"Angel,Pub.",,,"Angel Pub.,New Delhi",,,,,,,32,35,,,,07-03-2002
4997,Bhasha Sudha-4,,Kanta Kapoor & Surat Goyal,,,"Frank Brothers,New Delhi",,1998,,,,,93,44.9,,,,07-07-2002
4998,Hindi Bhasha Bharti-3,,Devendra Kumar Sharma,,,"Prachi,Delhi",,1997,,,,,112,38,,,,07-07-2002
4999,Resident Gysaan Bharti-3,,Dwarika Prasad Maheshwari,,,"Alide,New Delhi",,1992,,,,,88,29,,,,07-07-2002
5000,Indradhanush,,Ganesh Dutt Sharma,,,"Rainbow Offset,Delhi",,1997,,,,,104,24,,,,07-07-2002
5001,Advance English Grammer & Composition,,Alok Ranjan Pandey,,,"Sahni Pub.,Delhi",,,,,,,528,100,,,,18-07-2002
5002,Good Grammer; For Effective English Writing,,E.A. Michigan,,,"Infinity Books,New Delhi",,2000,,,,,229,95,,,,18-07-2003
5003,Speed Writing; With Spell Check,,E.A. Michigan,,,"Infinity Books,New Delhi",,2000,,,,,183,95,,,,18-07-2004
5004,"School Essays, Letters and Stories",,Bikash Varma,,,"Kumar Pub.,New Delhi",,,,,,,128,30,,,,18-07-2005
5005,Effective Comprehension-1,,H.S. Bhatia,,,"D.S. Pub.,Delhi",,2002,,,,,116,60,,,,18-07-2006
5006,Effective Comprehension-2,,H.S. Bhatia,,,"D.S. Pub.,Delhi",,2002,,,,,116,60,,,,18-07-2007
5007,Effective Comprehension-3,,H.S. Bhatia,,,"D.S. Pub.,Delhi",,2002,,,,,110,60,,,,18-07-2008
5008,Pictorial Dictionary of Science,,"S.L. Arora,Comp.",,,"Arora Book,New Delhi",,2002,,,,,424,295,,,,18-07-2009
5009,School Atlas,,"Mohd. Naseem,Cart.",,,"Dreamland,New Delhi",,2002,,,,,128,100,,,,18-07-2010
5010,Wings of Fire,,A.P.J. Abdul Kalam,,,"University Press,India",,2002,,,,,180,200,,,,18-07-2011
5011,Agni ki Udaan,,Dr. Kalam,,,"Prabhat Prakasshan,Delhi",,2002,,,,,194,95,,,,18-07-2012
5012,Famous Moral Stories,,"Shyam Dua, Ed.",,,"Tiny Tot Pub.,Delhi",,2001,,,,,160,35,,,,17-08-2002
5013,Favourite Moral Stories,,"Shyam Dua, Ed.",,,"Tiny Tot Pub.,Delhi",,2002,,,,,160,35,,,,17-08-2002
5014,101 Great Indians,,Pushpa Sinha,,,"Tiny Tot Pub.,Delhi",,2002,,,,,232,60,,,,17-08-2002
5015,Beautiful India,,"Academic,Pub.",,,"Academic Pub.,New Delhi",,2002,,,,,92,110,,,,17-08-2002
5016,Nibandh Mala,,Nishi Tyagi,,,"Academic Pub.,New Delhi",,2001,,,,,192,55,,,,17-08-2002
5017,Nibandh Sanchay,,R. Gupta,,,"Ramesh Publishing,New Delhi",,,,,,,286,60,,,,17-08-2002
5018,A Treasury of Children's Poems,,Mandy Hancock,,,"Brochhampton Press,London",,2001,,,,,96,495,,,,17-08-2002
5019,Encyclopedia of Science Projects,,Pam Robson and MickSeller,,,"Goodwill Pub.,New Delhi",,,,,,,287,395,,,,17-08-2002
5020,Dictionary of Physics,,Harsh,,,"Kalra Pub.,New Delhi",,,,,,,288,75,,,,17-08-2002
5021,Dictionary of Chemistry,,M.S. Yadav & N.K. Sehgal,,,"Kalra Pub.,New Delhi",,,,,,,296,75,,,,17-08-2002
5022,Dictionary of Mathematics,,Anjana & Yadav,,,"Kalra Pub.,New Delhi",,,,,,,271,75,,,,17-08-2002
5023,Dictionary of Biology,,Arora's,,,"Kalra Pub.,New Delhi",,,,,,,246,75,,,,17-08-2002
5024,India Political Map,,Vidhya Chitr Prakashan,,,"Vidhya Chitr,New Delhi",,,,,,,1,70,,,,17-08-2002
5025,India Physical Map,,Vidhya Chitr Prakashan,,,"Vidhya Chitr,New Delhi",,,,,,,1,50,,,,17-08-2002
5026,Outline Map of India Physical,,Vidhya Chitr Prakashan,,,"Vidhya Chitr,New Delhi",,,,,,,1,40,,,,17-08-2002
5027,Outline Map of India Political,,Vidhya Chitr Prakashan,,,"Vidhya Chitr,New Delhi",,,,,,,1,40,,,,17-08-2002
5028,Outline Map of India Political,,Vidhya Chitr Prakashan,,,"Vidhya Chitr,New Delhi",,,,,,,1,40,,,,17-08-2002
5029,Meera,,Sudarshan Chopra,,,"Hind Pocket Books,Delhi",,2002,,,,,151,50,,,,19-10-2002
5030,Kabir,,Sudarshan Chopra,,,"Hind Pocket Books,Delhi",,2002,,,,,123,50,,,,19-10-2002
5031,Nibandh-Bodh,,"Kalpana Rajaram,Sons.",,,"Spectrum Books,New Delhi",,2002,,,,,485,135,,,,19-10-2002
5032,C.S.R. Prize Winning Essays-1 Junior,,S.K. Sachdeva ,,,"Competiton Review,New Delhi",,2002,,,,,216,85,,,,02-01-2003
5033,C.S.R. Prize Winning Essays-3 Junior,,S.K. Sachdeva ,,,"Sudha Publications,New Delhi",,2001,,,,,208,85,,,,02-01-2003
5034,Competition Success Review Year Book-2003,,S.K. Sachdeva ,,,"Competiton Review,New Delhi",,2003,,,,,934,240,,,,02-01-2003
5035,bbc Super Test Assignments-English VIII,,"Shobha Anand,Comp.",,,"Brajindra Book,Karnal",,,,,,,107,92,,,,02-01-2003
5036,Limca Book of Records-2003,,"V.G. Communications,Comp.",,,"Ajanta Offset,New Delhi",,,,,,,503,250,,,,02-01-2003
5037,Manak Hindi Nibandh,,Radhe Shyam Godh,,,"Shyam Brothers,Delhi",,2002,,,,,336,60,,,,03-08-2003
5038,Hindi Nibandh Sanklan,,Ramesh Tarun,,,"Shyam Brothers,Delhi",,,,,,,256,40,,,,03-08-2003
5039,Contemporary English Grammer,,J.D. Murthy,,,"Book Palace,New Delhi",,2003,,,,,510,150,,,,03-08-2003
5040,Enrich Your English Grammer-6,,H.S. Bhatia,,,"D.S. Pub.,New Delhi",,2001,,,,,156,65,,,,03-08-2003
5041,Enrich Your English Grammer-7,,H.S. Bhatia,,,"D.S. Pub.,New Delhi",,2002,,,,,194,80,,,,03-08-2003
5042,New Style Goodwin English Essays,,Gupta & Vashisht,,,"Shyam Brothers,Delhi",,2002,,,,,416,60,,,,03-08-2003
5043,New Style Goodwin Complete English Essays,,R. Lakshmi,,,"Shyam Brothers,Delhi",,2003,,,,,512,75,,,,03-08-2003
5044,Brilliant essays and Letters,,P.K. Paul,,,"Vohra Publications,Allahabad",,2002,,,,,282,60,,,,03-08-2003
5045,Modern Essays,,Satya Priya,,,"Book Hive,New Delhi",,,,,,,414,150,,,,11-07-2003
5046,Advanced Essays,,P.K. Paul,,,"Vohra Publications,New Delhi",,2004,,,,,272,95,,,,11-07-2003
5047,101 Adhunik Nibandh,,Shyam Anand,,,"Book Hive,New Delhi",,,,,,,470,140,,,,11-07-2003
5048,My Companion Book of English Grammer Introductory,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,96,48,,,,11-07-2003
5049,My Companion Book of English Grammer-1,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,108,52,,,,11-07-2003
5050,My Companion Book of English Grammer-2,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,116,56,,,,11-07-2003
5051,My Companion Book of English Grammer-3,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,118,56,,,,11-07-2003
5052,My Companion Book of English Grammer-4,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,144,56,,,,11-07-2003
5053,My Companion Book of English Grammer-5,,S.D. Malik,,,"Rohan Book Comp.,Delhi",,2002,,,,,186,56,,,,11-07-2003
5054,bbc Super Test Assignments-VI,,"Shobha Anand,Comp.",,,"Brajindra Book,Karnal",,2004,,,,,128,96,,,,11-07-2003
5055,bbc Super Test Assignments-VII,,"Shobha Anand,Comp.",,,"Brajindra Book,Karnal",,,,,,,350,96,,,,11-07-2003
5056,C.S.R. Year Book 2004,,"S.K. Sachdeva, Ed.",,,"Competition Review,New Delhi",,2004,,,,,950,250,,,,21-01-2004
5057,Master Mind India-2,,Siddhartha Basu,,,"Penguine Books,South Africa",,2000,,,,,494,195,,,,21-01-2004
5058,Master Mind India-3,,Siddhartha Basu,,,"Penguine Books,South Africa",,2000,,,,,507,195,,,,21-01-2004
5059,Rabindranath Tagore: Selected Short Stories,,"William Radice,Trans.",,,"Penguine Books,South Africa",,2000,,,,,322,250,,,,21-01-2004
5060,Krishna and Sudama and other Stories,,Abrar Nan,,,"Seasons Pub.,Chennai",,2004,,,,,125,45,,,,21-01-2004
5061,Invisible Prahlad and other Stories,,Rajee Raman,,,"Seasons Pub.,Chennai",,,,,,,128,45,,,,21-01-2004
5062,Krishna and Arjuna and other Stories,,Vimala Chandrasekharan,,,"Seasons Pub.,Chennai",,,,,,,135,45,,,,21-01-2004
5063,Nala and Damyanti and other Stories,,P.S. Sundaram,,,"Seasons Pub.,Chennai",,,,,,,117,45,,,,21-01-2004
5064,Dhruva-The Pole Star and other Stories,,Rajee Raman,,,"Seasons Pub.,Chennai",,,,,,,128,45,,,,21-01-2004
5065,Mischievous Hanuman and other Stories,,Abrar Nan,,,"Seasons Pub.,Chennai",,,,,,,124,45,,,,21-01-2004
5066,Lava and Kusha and other Stories,,P.S. Sundaram,,,"Seasons Pub.,Chennai",,,,,,,121,45,,,,21-01-2004
5067,Ramayana the Eternal Story of Prince Rama,,Karthik Meiyappan,,,"Seasons Pub.,Chennai",,2002,,,,,92,45,,,,21-01-2004
5068,India: A Concise Encyclopedia,,"Neeraj Bharat & Rahul Singhal, Ed.",,,"Pentagon Press,Delhi",,2004,,,,,214,295,,,,21-01-2004
5069,101 Great Indian Festivals,,"Shyam Dua,Comp.",,,"Tiny Tot Pub.,Delhi",,2004,,,,,108,110,,,,21-01-2004
5070,Meri Priya Kahaniya: Shikshaprad Kathayein,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5071,Meri Priya Kahaniya: Dada-Dadi,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5072,Meri Priya Kahaniya: Nana-Nani,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5073,Meri Priya Kahaniya: Akbar Birbal,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5074,Meri Priya Kahaniya: Shikshaprad Kathayein,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5075,Meri Priya Kahaniya: Shikshaprad Kathayein,,Shyam Dua,,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,55,,,,21-01-2004
5076,Harry Potter aur Paras Patthar,,J.K. Rowling,,,"Manjul Pub.,Bhopal",,2003,,,,,283,165,,,,21-01-2004
5077,Comtemporary English Grammer,,J.D. Murthy,,,"Book Palace,New Delhi",,2003,,,,,509,150,,,,02-11-2004
5078,Get Comfortable with Grammer,,Reita Sharma,,,"Book Palace,New Delhi",,2003,,,,,230,85,,,,02-11-2004
5079,The Luminous Life of Albert Einstein,,"Shyam Dua, Ed.",,,"Tiny Tot Pub.,Delhi",,2004,,,,,95,25,,,,02-11-2004
5080,The Luminous Life of Alfred Nobel,,"Shyam Dua, Ed.",,,"Tiny Tot Pub.,Delhi",,2004,,,,,96,25,,,,02-11-2004
5081,Speak to Peak-1,,Rajni Jain,,,"Rohan Book Comp.,Delhi",,2004,,,,,24,30,,,,02-11-2004
5082,Speak to Peak-2,,Rajni Jain,,,"Rohan Book Comp.,Delhi",,2004,,,,,24,32,,,,02-11-2004
5083,Speak to Peak-3,,Rajni Jain,,,"Rohan Book Comp.,Delhi",,2004,,,,,32,34,,,,02-11-2004
5084,Speak to Peak-4,,Rajni Jain,,,"Rohan Book Comp.,Delhi",,2004,,,,,32,36,,,,02-11-2004
5085,Speak to Peak-5,,Rajni Jain,,,"Rohan Book Comp.,Delhi",,2004,,,,,40,40,,,,02-11-2004
5086,Interacting in English Pre-Primer,,Nina Sehgal,,,"Ratna Sagar,Delhi",,,,,,,64,62.9,,,,25-03-2004
5087,Supreme Book of Words,,"Supreme,Pub.",,,"Supreme Books,Delhi",,,,,,,32,35,,,,25-03-2004
5088,Fun with Writing,,"Jiwan,Pub.",,,"Jiwan Books Int.,New Delhi",,,,,,,64,50,,,,25-03-2004
5089,Play with Rhymes-Part A,,"Jiwan,Pub.",,,"Jiwan Books Int.,New Delhi",,,,,,,20,30,,,,25-03-2004
5090,My Big Book of Activity-A,,"SoniArts,illus.",,,"Ratna Sagar,Delhi",,,,,,,72,54.9,,,,25-03-2004
5091,Supreme Shabd Aadhar,,"Supreme,Pub.",,,"Supreme Books,Delhi",,,,,,,40,40,,,,25-03-2004
5092,Mera Pehla Kadam-1,,Mondira Bhardwaj,,,"Madhuban Books,New Delhi",,2004,,,,,64,35,,,,25-03-2004
5093,Mera Pehla Kadam-1,,Mondira Bhardwaj,,,"Madhuban Books,New Delhi",,2004,,,,,32,35,,,,25-03-2004
5094,Geet Ganga-1,,Nitin ,,,"Pearl Publishing House,New Delhi",,,,,,,24,33,,,,25-03-2004
5095,Numbers 1 to 20,,Yogendra Nath,,,"Pearl Publishing House,New Delhi",,,,,,,48,39,,,,25-03-2004
5096,Numbers 1 to 100,,Yogendra Nath,,,"Pearl Publishing House,New Delhi",,,,,,,64,44,,,,25-03-2004
5097,Art Activity by Stages A,,Surender Kumar,,,"Suman Pub.,New Delhi",,2004,,,,,24,30,,,,25-03-2004
5098,How to Draw and Colour-A,,"Harish M.Sudan,illus.",,,"Madhuban Books,New Delhi",,2004,,,,,24,30,,,,25-03-2004
5099,"Geet Sunaye,Ras Barsaye",,Kamal Satyarthi,,,"Urvi Pub.,New Delhi",,2002,,,,,32,49,,,,25-03-2004
5100,Swar Gyaan: Swaro ka Atoot Bandhan,,"Jiwan,Pub.",,,"Jiwan Books Int.,New Delhi",,,,,,,40,50,,,,25-03-2004
5101,Shabd Gyaan: Shabdo ka Atoot Bandhan,,"Jiwan,Pub.",,,"Jiwan Books Int.,New Delhi",,,,,,,32,50,,,,25-03-2004
5102,The Magic of Rhymes-Part 2,,"Rabindra Nath, Ed.",,,"Suman Prakashan,New Delhi",,,,,,,24,29,,,,25-03-2004
5103,Cursive Writing Book,,Komalta Shankaran & R. Shankaran,,,"Supreme Books,Delhi",,,,,,,32,30,,,,25-03-2004
5104,Cursive Writing Book,,Komalta Shankaran & R. Shankaran,,,"Supreme Books,Delhi",,,,,,,40,30,,,,25-03-2004
5105,Working with Sounds Phonics-1,,Zehra Shervani & Neera Taneja,,,"Sterling Press,New Delhi",,,,,,,80,30,,,,25-03-2004
5106,Communicate in English-B,,Uma Raman & others,,,"Ratna Sagar,Delhi",,,,,,,64,62.9,,,,25-03-2004
5107,My Big Book of Activity Book-B,,"Sudeep Das,illus.",,,"Ratna Sagar,Delhi",,,,,,,96,56.9,,,,25-03-2004
5108,Mera Pehla Kadam,,Mondira Bhardwaj aur Sudha Ahuja,,,"Madhuban Books,New Delhi",,2004,,,,,72,40,,,,25-03-2004
5109,Living Science-O,,"Ratna Sagar,Pub.",,,"Ratna Sagar,Delhi",,2004,,,,,64,59.9,,,,25-03-2004
5110,Art & Activity by Stages-C,,Surendra Kumar,,,"Suman Prakashan,New Delhi",,,,,,,24,30,,,,25-03-2004
5111,Creations-O,,"Mohit,Pub.",,,"Mohit Pub.,New Delhi",,,,,,,16,40,,,,25-03-2004
5112,Learning Art Activity-B,,"Blue Bird,Pub.",,,"Blue Bird,New Delhi",,,,,,,24,30,,,,25-03-2004
5113,Working with Sounds Phonics-2,,Zehra Shervani & Neera Taneja,,,"Sterling Press,New Delhi",,2003,,,,,88,30,,,,25-03-2004
5114,Grow with Writing Skills,,A.M. Mishra & N.M. Mishra,,,"Shubhkamna,New Delhi",,,,,,,40,28,,,,25-03-2004
5115,Sparkle Multiskill English Reader-1,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,96,75,,,,25-03-2004
5116,Sparkle Multiskill English Reader-1,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,96,75,,,,25-03-2004
5117,Sparkle Multiskill English Reader-1,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,56,50,,,,25-03-2004
5118,Sparkle Multiskill English Reader-1,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,56,50,,,,25-03-2004
5119,Oxford Listening & Speaking Course-1,,Leslie A.Hill & others,,,"Oxford University,New Delhi",,2004,,,,,66,68,,,,25-03-2004
5120,The Blue Planet Environmental Studies Activity Book-1,,Geeta Nair,,,"Goyal Brothers Prakashan,New Delhi",,,,,,,64,38,,,,25-03-2004
5121,Exploring Information Technology-1,,"Macmillan,Pub.",,,"Macmillan,New Delhi",,2004,,,,,40,45,,,,25-03-2004
5122,Echo Rachna-Sagar Bhaag-1,,Anita Sharma,,,"The Aggarwal Pub.,Delhi",,,,,,,40,28,,,,25-03-2004
5123,Rashtrabhasha Bharti Bhaag-1,,Gangadutt Sharma,,,"Avichal Publishing,New Delhi",,,,,,,108,42,,,,25-03-2004
5124,Rashtrabhasha Bharti Abhyas Pustika-1,,Gangadutt Sharma,,,"Avichal Publishing,New Delhi",,,,,,,60,22,,,,25-03-2004
5125,Aao Hum Likhe Bhaag-4,,Surendra Malhotra,,,"Pearl Publishing House,New Delhi",,,,,,,32,22,,,,25-03-2004
5126,General Knowledge Times-1,,S.R. Vijaya,,,"Goyal Brothers Prakashan,New Delhi",,2004,,,,,54,52,,,,25-03-2004
5127,Focus on Environmental Studies-1,,"R.N. Mathur, Ed.",,,"Pearl Publishing House,New Delhi",,,,,,,88,65,,,,25-03-2004
5128,Grow with Math Skill-1,,"C.M. Patel, Ed.",,,"Shubhkamna,New Delhi",,2004,,,,,120,69.55,,,,25-03-2004
5129,Art Activity by Stages-A,,Surendra Kumar,,,"Suman Prakashan,New Delhi",,,,,,,24,33,,,,25-03-2004
5130,Fun with Crayons-1,,"Rohan,Pub.",,,"Rohan Book Comp.,Delhi",,,,,,,24,25,,,,25-03-2004
5131,Flying Colours-1,,Mrinal Mitra,,,"Holy Faith International,New Delhi",,,,,,,24,25,,,,25-03-2004
5132,Creations-1,,"Mohit,Pub.",,,"Mohit Pub.,New Delhi",,,,,,,16,40,,,,25-03-2004
5133,Working with Sounds Phonics-3,,Zehra Shervani & Neera Taneja,,,"Sterling Press,New Delhi",,,,,,,64,30,,,,25-03-2004
5134,Sparkle Multiskill English Activity Book-2,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,,,,,,72,55,,,,25-03-2004
5135,Sparkle Multiskill English Activity Book-2,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,,,,,,72,55,,,,25-03-2004
5136,Oxford Listening & Speaking Course,,Leslie A.Hill & others,,,"Oxford University Press,New Delhi",,2004,,,,,66,68,,,,25-03-2004
5137,Sparkle Multiskill English Reader-2,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,104,75,,,,25-03-2004
5138,Sparkle Multiskill English Reader-2,,Rajendra Pal,,,"Sultan Chand & Sons,New Delhi",,2004,,,,,104,75,,,,25-03-2004
5139,Grow with Writing Skills-4,,A.M. Mishra & N.M. Mishra,,,"Shubhkamna,New Delhi",,,,,,,40,29,,,,25-03-2004
